label,파종기,정식기,초장,생과중,성숙기..착색기.,개화기,착과형태,과폭,과장,천립중,주경장,엽장,엽폭,과실.속살의.두께,과실.심실의.수,절간장
1,302,418,59,NA,NA,523,2,NA,15.1,6.4,11,10.8,5.2,NA,NA,3.2
1,302,418,59,NA,NA,523,2,NA,15.1,6.4,11,10.8,5.2,NA,NA,3.2
1,312,507,137,NA,NA,NA,1,NA,7.3,NA,NA,NA,NA,NA,NA,NA
1,312,507,137,NA,NA,NA,1,NA,7.3,NA,NA,NA,NA,NA,NA,NA
1,312,507,151,NA,NA,NA,2,NA,12.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,151,NA,NA,NA,2,NA,12.9,NA,NA,NA,NA,NA,NA,NA
1,302,418,89,NA,NA,607,1,NA,5.9,4.8,20,19.1,7.6,NA,NA,3.4
1,302,418,89,NA,NA,607,1,NA,5.9,4.8,20,19.1,7.6,NA,NA,3.4
1,302,418,108,NA,NA,523,4,NA,7.6,4.6,25,4.9,2.4,NA,NA,5.2
1,302,418,108,NA,NA,523,4,NA,7.6,4.6,25,4.9,2.4,NA,NA,5.2
3,314,429,130,1.7,NA,530,2,0.5,9.5,4.5,20,8.3,2.7,1,NA,NA
1,312,507,142,NA,NA,NA,1,NA,4.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,142,NA,NA,NA,1,NA,4.1,NA,NA,NA,NA,NA,NA,NA
4,312,507,145,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA
5,312,507,145,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA
3,312,507,103,NA,NA,NA,2,NA,12,NA,NA,NA,NA,NA,NA,NA
3,312,507,103,NA,NA,NA,2,NA,12,NA,NA,NA,NA,NA,NA,NA
4,312,507,188,NA,NA,NA,2,NA,9.1,NA,NA,NA,NA,NA,NA,NA
5,312,507,188,NA,NA,NA,2,NA,9.1,NA,NA,NA,NA,NA,NA,NA
3,312,507,241,NA,NA,NA,2,NA,8.9,NA,NA,NA,NA,NA,NA,NA
3,312,507,241,NA,NA,NA,2,NA,8.9,NA,NA,NA,NA,NA,NA,NA
4,312,507,193,NA,NA,NA,2,NA,3.7,NA,NA,NA,NA,NA,NA,NA
5,312,507,193,NA,NA,NA,2,NA,3.7,NA,NA,NA,NA,NA,NA,NA
1,312,507,179,NA,NA,NA,2,NA,13.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,179,NA,NA,NA,2,NA,13.9,NA,NA,NA,NA,NA,NA,NA
3,312,507,175,NA,NA,NA,2,NA,14.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,195,NA,NA,NA,2,NA,5.4,NA,NA,NA,NA,NA,NA,NA
3,312,507,195,NA,NA,NA,2,NA,5.4,NA,NA,NA,NA,NA,NA,NA
4,312,507,158,NA,NA,NA,1,NA,1.2,NA,NA,NA,NA,NA,NA,NA
5,312,507,158,NA,NA,NA,1,NA,1.2,NA,NA,NA,NA,NA,NA,NA
4,312,507,209,NA,NA,NA,2,NA,9.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,225,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,312,507,197,NA,NA,NA,2,NA,11.2,NA,NA,NA,NA,NA,NA,NA
1,312,507,197,NA,NA,NA,2,NA,11.2,NA,NA,NA,NA,NA,NA,NA
3,312,507,113,NA,NA,NA,2,NA,12.6,NA,NA,NA,NA,NA,NA,NA
3,312,507,113,NA,NA,NA,2,NA,12.6,NA,NA,NA,NA,NA,NA,NA
1,421,603,NA,NA,NA,720,2,NA,6.6,NA,27,NA,NA,6.1,NA,NA
4,312,507,200,NA,NA,NA,1,NA,8.1,NA,NA,NA,NA,NA,NA,NA
5,312,507,200,NA,NA,NA,1,NA,8.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,213,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA
1,312,507,213,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA
5,312,507,262,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA
3,312,507,101,NA,NA,NA,2,NA,7.7,NA,NA,NA,NA,NA,NA,NA
3,312,507,101,NA,NA,NA,2,NA,7.7,NA,NA,NA,NA,NA,NA,NA
3,312,507,246,NA,NA,NA,5,NA,7.7,NA,NA,NA,NA,NA,NA,NA
3,312,507,226,NA,NA,NA,2,NA,9.1,NA,NA,NA,NA,NA,NA,NA
3,312,507,226,NA,NA,NA,2,NA,9.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,125,NA,NA,NA,2,NA,16.8,NA,NA,NA,NA,NA,NA,NA
1,312,507,125,NA,NA,NA,2,NA,16.8,NA,NA,NA,NA,NA,NA,NA
4,312,507,149,NA,NA,NA,2,NA,14,NA,NA,NA,NA,NA,NA,NA
5,312,507,149,NA,NA,NA,2,NA,14,NA,NA,NA,NA,NA,NA,NA
4,312,507,181,NA,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA
5,312,507,181,NA,NA,NA,1,NA,6,NA,NA,NA,NA,NA,NA,NA
3,312,507,182,NA,NA,NA,2,NA,10.4,NA,NA,NA,NA,NA,NA,NA
3,312,507,182,NA,NA,NA,2,NA,10.4,NA,NA,NA,NA,NA,NA,NA
1,312,507,31,NA,NA,NA,2,NA,6.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,31,NA,NA,NA,2,NA,6.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,85,NA,NA,NA,2,NA,9.3,NA,NA,NA,NA,NA,NA,NA
1,312,507,85,NA,NA,NA,2,NA,9.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,44,NA,NA,NA,1,NA,4.6,NA,NA,NA,NA,NA,NA,NA
3,312,507,44,NA,NA,NA,1,NA,4.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,46,NA,NA,NA,1,NA,1.2,NA,NA,NA,NA,NA,NA,NA
1,312,507,67.5,NA,NA,NA,1,NA,1.2,NA,NA,NA,NA,NA,NA,NA
3,312,507,76,NA,NA,NA,1,NA,2.4,NA,NA,NA,NA,NA,NA,NA
3,312,507,76,NA,NA,NA,1,NA,2.4,NA,NA,NA,NA,NA,NA,NA
3,312,507,75,NA,NA,NA,1,NA,1.6,NA,NA,NA,NA,NA,NA,NA
3,312,507,75,NA,NA,NA,1,NA,1.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,42,NA,NA,NA,1,NA,2.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,46,NA,NA,NA,1,NA,2.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,43,NA,NA,NA,1,NA,2.3,NA,NA,NA,NA,NA,NA,NA
4,312,507,77,NA,NA,NA,1,NA,2.6,NA,NA,NA,NA,NA,NA,NA
5,312,507,77,NA,NA,NA,1,NA,2.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,100,NA,NA,NA,2,NA,3.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,100,NA,NA,NA,2,NA,3.6,NA,NA,NA,NA,NA,NA,NA
1,312,507,94,NA,NA,NA,2,NA,14.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,94,NA,NA,NA,2,NA,14.9,NA,NA,NA,NA,NA,NA,NA
1,312,507,183,NA,NA,NA,1,NA,4.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,183,NA,NA,NA,1,NA,4.1,NA,NA,NA,NA,NA,NA,NA
3,312,507,76,NA,NA,NA,1,NA,6.9,NA,NA,NA,NA,NA,NA,NA
3,312,507,76,NA,NA,NA,1,NA,6.9,NA,NA,NA,NA,NA,NA,NA
4,312,507,184,NA,NA,NA,2,NA,10.7,NA,NA,NA,NA,NA,NA,NA
5,312,507,184,NA,NA,NA,2,NA,10.7,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,98,NA,NA,613,2,NA,17.9,NA,26,NA,NA,4.1,2.8,NA
1,NA,NA,86,NA,NA,613,1,NA,7.2,NA,16,NA,NA,8.1,3.4,NA
1,NA,NA,100,NA,NA,620,2,NA,10.8,NA,27,NA,NA,5.6,3.4,NA
1,NA,NA,108,NA,NA,623,2,NA,17.8,NA,23,NA,NA,6.1,3,NA
1,312,507,141,NA,NA,NA,2,NA,18.1,NA,NA,NA,NA,NA,NA,NA
1,312,507,141,NA,NA,NA,2,NA,18.1,NA,NA,NA,NA,NA,NA,NA
3,312,507,157,NA,NA,NA,2,NA,15.8,NA,NA,NA,NA,NA,NA,NA
3,312,507,157,NA,NA,NA,2,NA,15.8,NA,NA,NA,NA,NA,NA,NA
1,223,519,140,NA,NA,NA,2,2.3,5.5,NA,22,15,5.4,3,NA,NA
1,305,511,144.3,NA,NA,621,1,NA,5.9,NA,NA,14.6,7.4,2.8,3,NA
1,223,419,100,NA,NA,NA,2,1.1,10,NA,32,8.7,2.9,1.3,NA,NA
4,312,507,163,NA,NA,NA,2,NA,10.2,NA,NA,NA,NA,NA,NA,NA
5,312,507,163,NA,NA,NA,2,NA,10.2,NA,NA,NA,NA,NA,NA,NA
4,223,519,90,NA,NA,NA,2,1.7,4.2,NA,32,17,5.3,2.6,NA,NA
4,312,507,132,NA,NA,NA,2,NA,5.5,NA,NA,NA,NA,NA,NA,NA
3,303,508,NA,NA,NA,NA,2,1.5,8.8,NA,NA,10.3,4.3,1.6,2,NA
3,312,507,142,NA,NA,NA,2,NA,7.3,NA,NA,NA,NA,NA,NA,NA
3,312,507,142,NA,NA,NA,2,NA,7.3,NA,NA,NA,NA,NA,NA,NA
3,306,508,NA,NA,NA,NA,2,1.9,9,NA,NA,11.1,5.4,1.9,2,NA
1,312,507,160,NA,NA,NA,2,NA,7.7,NA,NA,NA,NA,NA,NA,NA
1,312,507,160,NA,NA,NA,2,NA,7.7,NA,NA,NA,NA,NA,NA,NA
3,306,508,NA,NA,NA,NA,2,2.5,9.9,NA,NA,16.3,8.2,2.4,3,NA
3,312,507,86,NA,NA,NA,2,NA,9.6,NA,NA,NA,NA,NA,NA,NA
3,312,507,86,NA,NA,NA,2,NA,9.6,NA,NA,NA,NA,NA,NA,NA
1,302,418,119,NA,NA,525,2,NA,10.8,6.2,35,10.6,5.1,NA,NA,3.9
1,302,418,119,NA,NA,525,2,NA,10.8,6.2,35,10.6,5.1,NA,NA,3.9
1,302,418,72,NA,NA,603,1,NA,6.5,7.4,20,13.4,7.1,NA,NA,2.7
1,302,418,72,NA,NA,603,1,NA,6.5,7.4,20,13.4,7.1,NA,NA,2.7
1,225,NA,110,NA,NA,618,2,2.9,8.3,NA,16.5,14.2,7.2,3.2,2.2,11.9
1,302,418,97,NA,NA,607,2,NA,7.2,5.7,27,12.8,6.7,NA,NA,6.1
1,302,418,97,NA,NA,607,2,NA,7.2,5.7,27,12.8,6.7,NA,NA,6.1
1,302,418,57,NA,NA,608,1,NA,6.4,6.5,22,14.9,7.1,NA,NA,4.1
1,302,418,57,NA,NA,608,1,NA,6.4,6.5,22,14.9,7.1,NA,NA,4.1
1,302,418,68,NA,NA,607,1,NA,5.7,7,20,15.7,8.8,NA,NA,4.1
1,302,418,68,NA,NA,607,1,NA,5.7,7,20,15.7,8.8,NA,NA,4.1
1,302,418,73,NA,NA,527,2,NA,9.3,7.4,23,16.9,8.3,NA,NA,3.9
1,302,418,73,NA,NA,527,2,NA,9.3,7.4,23,16.9,8.3,NA,NA,3.9
3,312,507,118,NA,NA,NA,1,NA,11,NA,NA,NA,NA,NA,NA,NA
3,312,507,118,NA,NA,NA,1,NA,11,NA,NA,NA,NA,NA,NA,NA
1,302,418,42,NA,NA,523,1,NA,3.2,5,16,6.3,2.5,NA,NA,2.4
1,302,418,42,NA,NA,523,1,NA,3.2,5,16,6.3,2.5,NA,NA,2.4
1,314,429,60,4,NA,527,1,1.7,3.3,5,5,6.9,2.9,2.1,NA,NA
1,302,418,120,NA,NA,525,2,NA,6.1,6.3,21,11.7,4.7,NA,NA,4.7
1,302,418,120,NA,NA,525,2,NA,6.1,6.3,21,11.7,4.7,NA,NA,4.7
3,302,418,62,NA,NA,607,2,NA,5.3,4.3,17,12.7,6.1,NA,NA,5.3
3,302,418,62,NA,NA,607,2,NA,5.3,4.3,17,12.7,6.1,NA,NA,5.3
1,302,418,100,NA,NA,607,2,NA,10.6,7.6,29,19.7,9.6,NA,NA,3.3
1,302,418,100,NA,NA,607,2,NA,10.6,7.6,29,19.7,9.6,NA,NA,3.3
1,302,418,58,NA,NA,530,4,NA,3.7,7.3,22,15.6,8.8,NA,NA,3
1,302,418,58,NA,NA,530,4,NA,3.7,7.3,22,15.6,8.8,NA,NA,3
1,302,418,87,NA,NA,603,2,NA,7.9,6.1,23,16.8,9.5,NA,NA,4.4
1,302,418,87,NA,NA,603,2,NA,7.9,6.1,23,16.8,9.5,NA,NA,4.4
1,225,NA,86.7,NA,NA,609,2,1.5,17.2,NA,22.1,14.3,6.7,1.9,2.8,12.2
1,302,418,87,NA,NA,525,2,NA,6.9,5.2,23,17.9,8.2,NA,NA,3.8
1,302,418,87,NA,NA,525,2,NA,6.9,5.2,23,17.9,8.2,NA,NA,3.8
2,314,429,90,24.2,NA,520,2,3.3,7.4,5,17,9.4,4.5,1.6,NA,NA
1,302,418,133,NA,NA,530,2,NA,9.4,7,34,9.6,5.3,NA,NA,4.3
1,302,418,133,NA,NA,530,2,NA,9.4,7,34,9.6,5.3,NA,NA,4.3
1,302,418,71,NA,NA,603,2,NA,6.9,6.6,24,11.1,6.7,NA,NA,4.8
1,302,418,71,NA,NA,603,2,NA,6.9,6.6,24,11.1,6.7,NA,NA,4.8
1,225,NA,82.5,NA,NA,630,2,4,4.3,NA,18.1,14,8.1,4.3,3,7.1
1,302,418,87,NA,NA,527,2,NA,8.8,7.7,23,11.9,5.9,NA,NA,2.7
1,302,418,87,NA,NA,527,2,NA,8.8,7.7,23,11.9,5.9,NA,NA,2.7
1,302,418,79,NA,NA,525,1,NA,6.5,5.9,23,11.3,6.1,NA,NA,2.2
1,302,418,79,NA,NA,525,1,NA,6.5,5.9,23,11.3,6.1,NA,NA,2.2
1,302,418,91,NA,NA,607,2,NA,8.9,8,23,19.7,7.6,NA,NA,6.5
1,302,418,91,NA,NA,607,2,NA,8.9,8,23,19.7,7.6,NA,NA,6.5
1,302,418,64,NA,NA,530,2,NA,6.5,6.3,21,12.8,5.7,NA,NA,2.4
1,302,418,64,NA,NA,530,2,NA,6.5,6.3,21,12.8,5.7,NA,NA,2.4
1,302,418,78,NA,NA,527,2,NA,9.5,6.8,23,13.5,6.1,NA,NA,3.4
1,302,418,78,NA,NA,527,2,NA,9.5,6.8,23,13.5,6.1,NA,NA,3.4
3,312,429,170,27.7,725,603,2,2.2,16,NA,25,24.3,13.8,0.8,NA,10.5
1,302,418,86,NA,NA,603,1,NA,2.8,5.4,28,9.8,4.3,NA,NA,3.6
1,302,418,86,NA,NA,603,1,NA,2.8,5.4,28,9.8,4.3,NA,NA,3.6
1,314,429,100,2.5,NA,529,2,1.5,2.6,5,18,8.2,2.8,2.5,NA,NA
3,302,418,76,NA,NA,530,2,NA,13.8,6.3,26,11.7,5.6,NA,NA,5.9
3,302,418,76,NA,NA,530,2,NA,13.8,6.3,26,11.7,5.6,NA,NA,5.9
4,302,418,102,NA,NA,523,2,NA,8.2,5.2,23,9.7,3.6,NA,NA,6.3
4,302,418,102,NA,NA,523,2,NA,8.2,5.2,23,9.7,3.6,NA,NA,6.3
1,302,418,63,NA,NA,527,2,NA,12.7,6.3,16,14.3,6.8,NA,NA,4.5
1,302,418,63,NA,NA,527,2,NA,12.7,6.3,16,14.3,6.8,NA,NA,4.5
1,302,418,98,NA,NA,530,2,NA,5.9,4.8,25,15.8,6.9,NA,NA,6.8
1,302,418,98,NA,NA,530,2,NA,5.9,4.8,25,15.8,6.9,NA,NA,6.8
1,302,418,86,NA,NA,530,2,NA,14.1,5.6,18,15.2,7.4,NA,NA,8.4
1,302,418,84,NA,NA,603,1,NA,7.9,6.5,20,16.9,8.5,NA,NA,3.7
1,302,418,84,NA,NA,603,1,NA,7.9,6.5,20,16.9,8.5,NA,NA,3.7
1,225,NA,67.5,NA,NA,605,2,3,10.6,NA,17.6,7.7,4.4,2.2,2,8.4
2,312,429,166.7,24.9,725,607,2,2.6,13.1,NA,30,28,15.7,1.7,NA,11.5
1,302,418,92,NA,NA,523,2,NA,5.2,6.7,20,15.1,8.5,NA,NA,7.1
1,302,418,92,NA,NA,523,2,NA,5.2,6.7,20,15.1,8.5,NA,NA,7.1
2,312,429,100,1.6,725,603,1,0.9,3.3,NA,21,14.8,7.3,0.7,NA,6.5
2,312,429,68.3,3.8,NA,607,2,1.7,3.1,NA,15.7,15.4,7.2,1.6,NA,7.7
1,312,429,176.7,20.7,725,523,2,1.8,12.4,NA,30.3,20.2,9.8,1.1,NA,12.5
4,312,429,165,21.1,725,607,2,2.4,12.4,NA,23,23.8,13.4,0.9,NA,10.2
1,302,418,94,NA,NA,523,2,NA,8.1,5.5,23,8.7,4.3,NA,NA,4.8
1,302,418,94,NA,NA,523,2,NA,8.1,5.5,23,8.7,4.3,NA,NA,4.8
3,302,418,111,NA,NA,607,2,NA,15.5,6.2,44,17.6,7.4,NA,NA,8.9
3,302,418,111,NA,NA,607,2,NA,15.5,6.2,44,17.6,7.4,NA,NA,8.9
1,313,519,NA,NA,NA,NA,1,0.8,4.6,NA,4,8,2.7,0.5,2,6.5
3,312,429,165,2.3,722,607,1,0.9,4.4,NA,30.5,14.2,6.4,0.3,NA,10.5
3,223,519,75,NA,NA,NA,1,5.8,6.4,NA,20.5,12,5,4.2,NA,NA
1,302,418,81,NA,NA,527,1,NA,6.1,6.9,23,12.3,5.4,NA,NA,4.3
1,302,418,81,NA,NA,527,1,NA,6.1,6.9,23,12.3,5.4,NA,NA,4.3
3,223,519,100,NA,NA,NA,2,3.8,11.5,NA,18.5,9.5,4.2,3.3,NA,NA
3,223,519,95,NA,NA,NA,2,2,3.8,NA,12,7.5,2.5,1.7,NA,NA
1,223,419,120,NA,NA,NA,2,1.7,12,NA,23,11,3.2,1.4,NA,NA
3,302,418,90,NA,NA,525,2,NA,10.3,6,29,9.6,3.9,NA,NA,5.6
3,302,418,90,NA,NA,525,2,NA,10.3,6,29,9.6,3.9,NA,NA,5.6
1,302,418,88,NA,NA,607,2,NA,7.6,6.8,34,18.8,9.1,NA,NA,6.9
1,302,418,88,NA,NA,607,2,NA,7.6,6.8,34,18.8,9.1,NA,NA,6.9
1,314,429,100,55.8,NA,603,2,5.5,6.1,6,22,13.4,6.4,4.5,NA,NA
1,302,418,108,NA,NA,603,1,NA,7.6,5,33,10.9,5.8,NA,NA,5.5
1,302,418,108,NA,NA,603,1,NA,7.6,5,33,10.9,5.8,NA,NA,5.5
1,302,418,71,NA,NA,523,2,NA,4.7,4.7,24,7.3,3.1,NA,NA,3.5
1,302,418,71,NA,NA,523,2,NA,4.7,4.7,24,7.3,3.1,NA,NA,3.5
1,302,418,74,NA,NA,523,2,NA,11.4,6.2,28,1.1,5.1,NA,NA,3.2
1,302,418,74,NA,NA,523,2,NA,11.4,6.2,28,1.1,5.1,NA,NA,3.2
1,302,418,78,NA,NA,530,2,NA,14.1,6.4,23,13.9,6.9,NA,NA,4.5
1,302,418,78,NA,NA,530,2,NA,14.1,6.4,23,13.9,6.9,NA,NA,4.5
1,314,429,80,37.2,NA,523,2,2.9,12.9,5.5,14,11,5.7,2.8,NA,NA
4,306,508,NA,NA,NA,NA,2,2.2,4.7,NA,NA,12.3,6.5,1.8,3,NA
4,306,508,NA,NA,NA,NA,4,2.2,6.8,NA,NA,11.5,6.8,2.3,3,NA
3,302,418,107,NA,NA,620,2,NA,7.2,5.1,27,11.5,6.1,NA,NA,8.1
3,302,418,107,NA,NA,620,2,NA,7.2,5.1,27,11.5,6.1,NA,NA,8.1
1,306,508,NA,NA,NA,NA,2,2.7,7.8,NA,NA,14.2,7.8,2.9,3,NA
1,302,418,77,NA,NA,527,2,NA,5.2,7,19,11.1,4.8,NA,NA,3.9
1,302,418,77,NA,NA,527,2,NA,5.2,7,19,11.1,4.8,NA,NA,3.9
3,306,508,NA,NA,NA,NA,2,2.1,10.5,NA,NA,12.6,5,2,3,NA
1,302,418,87,NA,NA,530,2,NA,7.9,6.2,26,12.6,6.5,NA,NA,5.7
1,302,418,87,NA,NA,530,2,NA,7.9,6.2,26,12.6,6.5,NA,NA,5.7
3,303,508,NA,NA,NA,NA,4,2.3,8,NA,NA,14.3,6.1,1.8,2,NA
3,302,418,82,NA,NA,530,2,NA,6.1,6.8,31,10.2,4.6,NA,NA,7.1
3,302,418,82,NA,NA,530,2,NA,6.1,6.8,31,10.2,4.6,NA,NA,7.1
1,314,429,140,10.4,NA,520,2,2.1,7,5.5,15,11.2,4.7,1.5,NA,NA
3,303,508,NA,NA,NA,NA,2,3.5,7.8,NA,NA,13.8,7.1,2.6,3,NA
1,302,418,93,NA,NA,607,2,NA,6.5,5.9,14,11.8,5.3,NA,NA,4.3
1,302,418,93,NA,NA,607,2,NA,6.5,5.9,14,11.8,5.3,NA,NA,4.3
1,303,508,NA,NA,NA,NA,2,2.1,8.8,NA,NA,11.5,4.7,1.6,3,NA
1,302,418,73,NA,NA,523,2,NA,6.7,5.9,29,11.2,5.7,NA,NA,5.1
1,302,418,73,NA,NA,523,2,NA,6.7,5.9,29,11.2,5.7,NA,NA,5.1
4,303,508,NA,NA,NA,NA,2,2.1,6.3,NA,NA,10.3,5,1,3,NA
1,303,508,NA,NA,NA,NA,2,3.6,10.7,NA,NA,11.5,5,4.2,3,NA
1,302,418,70,NA,NA,527,2,NA,8.7,6.6,18,11.5,5.8,NA,NA,5.6
1,302,418,70,NA,NA,527,2,NA,8.7,6.6,18,11.5,5.8,NA,NA,5.6
3,303,508,NA,NA,NA,NA,2,5.5,10.2,NA,NA,10.5,10.3,5.4,3,NA
1,302,418,42,NA,NA,530,4,NA,9.1,6.3,20,14.2,9.2,NA,NA,4.1
1,302,418,42,NA,NA,530,4,NA,9.1,6.3,20,14.2,9.2,NA,NA,4.1
1,303,508,NA,NA,NA,NA,4,5.4,3.5,NA,NA,8.7,9.3,5.9,3,NA
3,302,418,83,NA,NA,607,2,NA,2.5,7.2,44,11.7,4.7,NA,NA,7.8
3,302,418,83,NA,NA,607,2,NA,2.5,7.2,44,11.7,4.7,NA,NA,7.8
3,302,418,148,NA,NA,603,2,NA,2.2,5.3,36,9.8,4.5,NA,NA,6.7
3,302,418,148,NA,NA,603,2,NA,2.2,5.3,36,9.8,4.5,NA,NA,6.7
1,314,429,160,3.6,NA,609,2,1.3,4.4,3,28,9.2,3.2,1.2,NA,NA
3,302,418,132,NA,NA,603,2,NA,3.5,6.6,42,11.9,4.6,NA,NA,6.9
3,302,418,132,NA,NA,603,2,NA,3.5,6.6,42,11.9,4.6,NA,NA,6.9
1,302,418,51,NA,NA,516,2,NA,9.1,5.1,14,6,3.2,NA,NA,2.1
1,302,418,51,NA,NA,516,2,NA,9.1,5.1,14,6,3.2,NA,NA,2.1
1,302,418,49,NA,NA,527,1,NA,7.7,7.1,26,10.9,4.7,NA,NA,3.9
1,302,418,49,NA,NA,527,1,NA,7.7,7.1,26,10.9,4.7,NA,NA,3.9
1,302,418,83,NA,NA,607,2,NA,9.1,6.2,30,15.7,7.7,NA,NA,6.1
1,302,418,83,NA,NA,607,2,NA,9.1,6.2,30,15.7,7.7,NA,NA,6.1
1,314,429,100,22.6,NA,602,2,3.5,5.9,4,17,12.3,6.4,2.5,NA,NA
1,302,418,86,NA,NA,530,2,NA,4.3,6.2,21,11.8,7.4,NA,NA,3.5
1,302,418,86,NA,NA,530,2,NA,4.3,6.2,21,11.8,7.4,NA,NA,3.5
1,302,418,131,NA,NA,617,1,NA,2.3,4.1,27,12.8,8.4,NA,NA,12.1
1,302,418,131,NA,NA,617,1,NA,2.3,4.1,27,12.8,8.4,NA,NA,12.1
1,314,429,120,2.4,NA,609,3,6.4,2.9,3.5,25,9.7,5.8,1.3,NA,NA
1,302,418,142,NA,NA,617,1,NA,6.9,4.8,42,13.4,8.4,NA,NA,11.8
1,302,418,142,NA,NA,617,1,NA,6.9,4.8,42,13.4,8.4,NA,NA,11.8
1,302,418,75,NA,NA,530,4,NA,5.5,6.9,17,14.9,7.3,NA,NA,5.2
1,302,418,75,NA,NA,530,4,NA,5.5,6.9,17,14.9,7.3,NA,NA,5.2
1,312,429,118.3,0.9,725,617,1,0.7,3.1,NA,37.3,17.2,9,0.4,NA,9.8
1,312,429,75,NA,NA,610,3,NA,NA,NA,16,17.8,5.5,NA,NA,8
2,312,429,146.7,3.8,725,620,3,1.9,2.1,NA,39.7,20,10,0.8,NA,10.5
1,312,429,151.7,NA,726,610,1,NA,NA,NA,40.2,15.7,7.3,NA,NA,9.2
2,312,429,120,8.1,722,624,1,2.6,5.9,NA,46.7,21.7,12,0.3,NA,9
1,312,429,166.7,0.7,725,607,1,0.8,3.3,NA,31,20,8.3,0.4,NA,11.3
1,302,418,89,NA,NA,523,1,NA,7.1,5.8,22,8.5,4.7,NA,NA,5.1
1,302,418,89,NA,NA,523,1,NA,7.1,5.8,22,8.5,4.7,NA,NA,5.1
1,302,418,76,NA,NA,603,2,NA,9.1,7,30,13.7,7.2,NA,NA,8.1
1,302,418,76,NA,NA,603,2,NA,9.1,7,30,13.7,7.2,NA,NA,8.1
1,302,418,72,NA,NA,530,2,NA,11.9,6.9,33,18.2,8.3,NA,NA,6.1
1,302,418,72,NA,NA,530,2,NA,11.9,6.9,33,18.2,8.3,NA,NA,6.1
1,314,429,110,99.8,NA,526,2,5.5,11.4,6,18,11,5.7,5,NA,NA
1,302,418,90,NA,NA,603,2,NA,8.1,7.3,22,16.4,10.1,NA,NA,6.1
1,302,418,90,NA,NA,603,2,NA,8.1,7.3,22,16.4,10.1,NA,NA,6.1
1,302,418,84,NA,NA,530,2,NA,9.4,7.3,26,14.9,7.3,NA,NA,4.9
1,302,418,84,NA,NA,530,2,NA,9.4,7.3,26,14.9,7.3,NA,NA,4.9
3,317,514,166,NA,NA,NA,2,NA,12.2,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,11.4,730,607,2,1.5,11.8,NA,NA,NA,NA,2,NA,NA
1,317,514,196,NA,NA,NA,4,NA,8.8,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,9.6,730,531,2,1.5,8.1,NA,NA,NA,NA,1.8,NA,NA
3,317,514,169.3,NA,NA,NA,2,NA,10.3,NA,NA,NA,NA,NA,NA,NA
1,306,508,125,22,719,531,2,2.7,10.9,NA,NA,NA,NA,1.2,NA,NA
3,317,514,181,NA,NA,NA,2,NA,11.6,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,10.4,709,522,2,1.7,10.1,NA,NA,NA,NA,1.8,NA,NA
1,317,514,103.7,NA,NA,NA,2,NA,7.2,NA,NA,NA,NA,NA,NA,NA
1,306,508,125,7.9,730,607,2,1.8,7,NA,NA,NA,NA,1.3,NA,NA
1,317,514,202.3,NA,NA,NA,4,NA,12.1,NA,NA,NA,NA,NA,NA,NA
1,306,508,125,11,802,618,2,1.3,10.5,NA,NA,NA,NA,1.8,NA,NA
3,317,514,205,NA,NA,NA,4,NA,14.1,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,15.6,730,607,2,2.2,11.8,NA,NA,NA,NA,2,NA,NA
1,317,514,190.3,NA,NA,NA,4,NA,11.2,NA,NA,NA,NA,NA,NA,NA
1,306,508,125,5.9,730,531,2,1.5,8.4,NA,NA,NA,NA,1,NA,NA
3,317,514,230.7,NA,NA,NA,4,NA,11.9,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,10.2,810,618,2,1.5,9,NA,NA,NA,NA,2.1,NA,NA
